Location ID,AWC Name,AWC_ID,AWC Distance,Births,PHC Full Name,PHC_ID,PHC Distance,AWC PHC Distance Ratio,Normalized Distance Ratio,P_PHC,Vaccination Seeking Probability
1219,RUDRAM,1510057,0.516790406908059,4.29055357,"Primary Health Centre, Peddemul, Peddemul",20,3.673220990467628,0.14069134643659645,-5.682883037885299,0.0033921851117522713,0.7483209593091942
1220,RUDRAM,1510057,1.3750106220554168,4.20474195,"Primary Health Centre, Peddemul, Peddemul",20,3.195232277797622,0.4303319766796955,-1.1018805811758514,0.24938769599698385,0.6624989377944583
1221,ATHKUR TANDA,1510089,1.09979437574428,3.43244243,"Primary Health Centre, Peddemul, Peddemul",20,2.9139438288880486,0.37742470010616436,-1.938670515508371,0.12579398701695116,0.690020562425572
1222,ATHKUR TANDA,1510089,0.558016510827173,4.29055357,"Primary Health Centre, Peddemul, Peddemul",20,2.887417817190105,0.19325797170920264,-4.851480898922195,0.007756164758061629,0.7441983489172828
1223,ATHKUR TANDA,1510089,0.9887420858395526,4.29055357,"Primary Health Centre, Peddemul, Peddemul",20,3.1221586545582625,0.3166854075131696,-2.8993328657931596,0.052186551758147216,0.7011257914160448
1224,NARSAPUR,1510058,1.4072504820702911,3.90440392,"Primary Health Centre, Peddemul, Peddemul",20,3.5669474089930056,0.3945251557458695,-1.668206978570923,0.1586633815817164,0.6592749517929709
1225,INDOL,1510065,1.4452743501001106,4.29055357,"Primary Health Centre, Nagasamander, Dharur",17,4.038784607768618,0.35784883088841124,-2.2482855888614526,0.09549744910578019,0.655472564989989
1226,OGLAPUR,1510066,1.1703921973665268,4.29055357,"Primary Health Centre, Nagasamander, Dharur",17,3.1969334103518636,0.3660983971629581,-2.1178091314018483,0.1073778800184712,0.6829607802633474
1227,OGLAPUR,1510066,1.3618121727587316,4.29055357,"Primary Health Centre, Nagasamander, Dharur",17,2.3861027049928065,0.5707265533496124,1.1186224611416922,0.7537331077436348,0.6638187827241269
1228,Nagasamunder -I,1511109,1.5678780569398871,4.29055357,"Primary Health Centre, Nagasamander, Dharur",17,1.6525759587582451,0.9487479523289202,7.097469268509494,0.9991734880004183,0.6432121943060113
1229,Nagasamunder -I,1511109,1.323139106121768,4.29055357,"Primary Health Centre, Nagasamander, Dharur",17,1.22446557300886,1.0805849795110525,9.182624741689203,0.9998972002407357,0.677553442699114
1230,Nagasamundar III,1511203,1.9325870582295996,4.03312063,"Primary Health Centre, Nagasamander, Dharur",17,1.7972508982537407,1.0753017623234216,9.099064535044322,0.9998882421743925,0.620274910174626
1231,KOTPALLY II,1510063,2.3125112688337177,0.60067749,"Primary Health Centre, Kotepally, Kotepally",21,2.4893768970427463,0.9289518479828683,6.784370921200879,0.9988699592680231,0.5687488731166283
1232,Malshetpally,1506108,2.4244280740414133,2.91421938,"Primary Health Centre, Kotepally, Kotepally",21,3.0581302974608575,0.7927811565303144,4.630673521936101,0.9903459185622489,0.5575571925958587
1233,Malshetpally,1506108,2.0071737926179853,4.28551722,"Primary Health Centre, Kotepally, Kotepally",21,3.643626367578504,0.5508725621480012,0.8046085660823823,0.6909594340203563,0.5992826207382015
1234,Malshetpally,1506108,1.93490572192001,4.29055357,"Primary Health Centre, Kotepally, Kotepally",21,4.331739859045047,0.44668096074138885,-0.843302438708544,0.3008397084333247,0.606509427807999
1235,Kukinda,1511101,2.0905018132565303,4.29055357,"Primary Health Centre, Kotepally, Kotepally",21,5.080951673313104,0.41143902710914587,-1.4006944883425851,0.19770592975747117,0.590949818674347
1236,Kukinda,1511101,2.390051728207476,4.29055357,"Primary Health Centre, Kotepally, Kotepally",21,5.867914874459068,0.4073085208871238,-1.466023234294613,0.18754781541345075,0.5609948271792524
1237,Dharmapur,1511131,1.80343194423446,4.29055357,"Primary Health Centre, Kotepally, Kotepally",21,6.679283539527067,0.27000380109064115,-3.6376566069245766,0.02563926567779399,0.619656805576554
1238,Dharmapur,1511131,1.4271058578528315,4.29055357,"Primary Health Centre, Kotepally, Kotepally",21,7.507154905845937,0.19009942857866463,-4.901436921419706,0.007381006245207502,0.6572894142147169
1239,R C Pally,1511126,0.5847657638787497,4.29055357,"Primary Health Centre, Dharur, Dharur",16,8.064754155057349,0.07250881460683427,-6.761268848448741,0.0011564203641973223,0.7415234236121251
1240,R C Pally,1511126,0.3366829030648184,4.29055357,"Primary Health Centre, Dharur, Dharur",16,8.618522104954186,0.039065039105867456,-7.29022094195503,0.0006817122658724379,0.7663317096935182
1241,R C Pally,1511126,1.2037790641623038,4.03312063,"Area Hospital, Vikarabad, Vikarabad",1,8.025888667616758,0.14998701253100724,-5.535861298637233,0.003927326528006802,0.6796220935837697
1242,R C Pally,1511126,2.0854690496992694,4.29055357,"Area Hospital, Vikarabad, Vikarabad",1,7.209572369926411,0.28926390397278945,-3.3330357443558647,0.0344550944672726,0.5914530950300732
1243,R C Pally,1511126,2.968766938613024,4.29055357,"Area Hospital, Vikarabad, Vikarabad",1,6.411372364658783,0.46304703108146855,-0.5844540569340019,0.3579083604649503,0.5031233061386976
1244,Erravally,1511034,2.3175740128426168,4.29055357,"Area Hospital, Vikarabad, Vikarabad",1,5.638972940093735,0.4109922210061346,-1.4077612450122194,0.19658740694914031,0.5682425987157383
1245,Erravally,1511034,1.4921390292299586,4.29055357,"Area Hospital, Vikarabad, Vikarabad",1,4.904570410013986,0.30423439863017554,-3.096260010419361,0.0432617897291891,0.6507860970770042
1246,Erravally,1511034,0.8038908265291561,3.86149812,"Area Hospital, Vikarabad, Vikarabad",1,4.228033433090157,0.19013350751619146,-4.900897923502178,0.007384956276718062,0.7196109173470844
1247,Erravally,1511034,0.7939690933345999,5.84823608,"Area Hospital, Vikarabad, Vikarabad",1,3.641741470677705,0.21801907129526338,-4.459855394104837,0.011431837223977791,0.72060309066654
1248,Chencupally (Mini),1511232,1.057379607732134,4.29055357,"Area Hospital, Vikarabad, Vikarabad",1,3.1957513034488882,0.3308704299333302,-2.674980286182024,0.06446595476962515,0.6942620392267866
1249,Dathapur,1511057,0.6873686737865691,4.29055357,"Area Hospital, Vikarabad, Vikarabad",1,2.9543148556070684,0.232666018140211,-4.228196944032822,0.014369169851197005,0.7312631326213431
1250,Dathapur,1511057,0.6246790141821426,4.29055357,"Area Hospital, Vikarabad, Vikarabad",1,2.9677743477615266,0.21048736897847808,-4.578978000582523,0.010161074835541711,0.7375320985817858
1251,Dathapur,1511057,1.3683457653912687,4.29055357,"Area Hospital, Vikarabad, Vikarabad",1,3.2329522810621016,0.4232496017360747,-1.2138965541725735,0.22901232684749956,0.6631654234608731
1252,Dhannaram,1511031,1.5028017202242276,4.29055357,"Area Hospital, Vikarabad, Vikarabad",1,3.696055250854144,0.40659611889647373,-1.4772906979325482,0.18583699217929983,0.6497198279775773
1253,Dhannaram,1511031,0.6197733802493905,4.29055357,"Area Hospital, Vikarabad, Vikarabad",1,4.293509847947884,0.14435121897894704,-5.624997909360065,0.003593610067358444,0.738022661975061
1254,Dhannaram,1511031,0.2723392725268173,4.1618371,"Primary Health Centre, Siddaloor, Vikarabad",10,4.951407052689116,0.055002400252855285,-7.038153093233186,0.000876976418814266,0.7727660727473183
1255,Pathoor,1511030,0.4447385818621247,4.20474195,"Primary Health Centre, Siddaloor, Vikarabad",10,4.070086660109179,0.10927005221313758,-6.179847244563913,0.002066465027544583,0.7555261418137875
1256,Pathoor,1511030,1.1272525494963828,4.29055357,"Primary Health Centre, Siddaloor, Vikarabad",10,3.1904767039505524,0.3533179064120988,-2.319947413860698,0.08948434379647345,0.6872747450503618
1257,Pulsumamidi II,1511200,0.8222028225235779,4.29055357,"Primary Health Centre, Siddaloor, Vikarabad",10,2.3145176316401948,0.35523722579763617,-2.2895911519889536,0.09198869399028857,0.7177797177476423
1258,Pulsumamidi II,1511200,1.2394498001774819,4.29055357,"Primary Health Centre, Siddaloor, Vikarabad",10,1.4488864575062426,0.8554499172493933,5.621852648193637,0.99639511010625,0.6760550199822518
1259,Kotalaguda II,1511199,1.4850356729403094,4.29055357,"Primary Health Centre, Siddaloor, Vikarabad",10,0.6371143160816413,2.3308778902874527,28.957457060849165,0.9999999999997345,0.7362885683918359
1260,Kotalaguda II,1511199,0.9084618097603891,4.29055357,"Primary Health Centre, Siddaloor, Vikarabad",10,0.5262392647634059,1.7263284414340088,19.395806445479558,0.9999999962285506,0.7473760735236594
1261,Sidduloor-I,1511023,0.8002133214583237,3.94730902,"Primary Health Centre, Siddaloor, Vikarabad",10,1.3085543163033215,0.6115247273181094,1.7638928951346,0.8536965477253814,0.7199786678541676
1262,Sidduloor-I,1511023,1.156656710492161,4.29055357,"Primary Health Centre, Siddaloor, Vikarabad",10,2.1707288222685635,0.5328425635788877,0.5194432297473066,0.6270175655928262,0.6843343289507839
1263,Sidduloor-I,1511023,1.8973138336729083,4.29055357,"Primary Health Centre, Siddaloor, Vikarabad",10,3.04569197019438,0.6229500068425564,1.9445969404412102,0.8748562970615077,0.6102686166327091
1264,SANGAM KALAN I,1510001,1.423684881203508,4.91836262,"Primary Health Centre, Gingurthy, Tandur",27,9.633172192962256,0.147789830046183,-5.570612287655488,0.003793701061335084,0.6576315118796492
1265,SANGAM KALAN I,1510001,1.163606448601358,5.10385513,"Primary Health Centre, Gingurthy, Tandur",27,8.752153701144785,0.13295086996120256,-5.805307649791853,0.0030024860434242503,0.6836393551398643
1266,SANGAM KALAN I,1510001,1.4984953280874482,4.29055357,"Primary Health Centre, Gingurthy, Tandur",27,7.871896474266842,0.19036014167437487,-4.897313441468214,0.007411278481611082,0.6501504671912552
1267,SANGAM KALAN I,1510001,2.1682670699168383,3.99427748,"Primary Health Centre, Gingurthy, Tandur",27,6.992713121952647,0.31007522146302074,-3.003880623853287,0.047250867131684436,0.5831732930083162
1268,MALKAPUR III,1510010,1.6587474643580962,2.62933302,"Primary Health Centre, Gingurthy, Tandur",27,6.115051721693357,0.27125648969960997,-3.6178438838602687,0.02613890447004064,0.6341252535641904
1269,MALKAPUR I,1510008,1.0302234287073229,3.56153607,"Primary Health Centre, Gingurthy, Tandur",27,5.239666639544882,0.19662003321585517,-4.798305997290968,0.008176297136374695,0.6969776571292677
1270,MALKAPUR I,1510008,0.952801662440482,3.7915628,"Primary Health Centre, Gingurthy, Tandur",27,4.3679540039338765,0.218134545735227,-4.458029031923825,0.011452495645344134,0.7047198337559518
1271,KOTABASPALLY I,1510012,1.1860621385187284,4.27496004,"Primary Health Centre, Gingurthy, Tandur",27,3.502638430123257,0.33861963265131856,-2.5524176586292207,0.07226423270805402,0.6813937861481272
1272,KOTABASPALLY I,1510012,1.4398100702742649,4.29055357,"Primary Health Centre, Gingurthy, Tandur",27,2.6499838332589345,0.5433278694774507,0.6852805020952928,0.6649162299032971,0.6560189929725735
1273,GINGURTHI III,1510246,1.7709229821819643,4.29055357,"Primary Health Centre, Gingurthy, Tandur",27,1.8278301692989496,0.9688662611697608,7.415663653556156,0.9993986089836886,0.6229077017818037
1274,GINGURTHI III,1510246,0.951290628971888,4.29055357,"Primary Health Centre, Gingurthy, Tandur",27,1.106367964777489,0.8598320443625733,5.691161070338147,0.9966356855185121,0.7048709371028112
1275,MAISAMA TANDA,1510016,0.4875208553458354,4.03312063,"Primary Health Centre, Gingurthy, Tandur",27,0.8195595868405264,0.5948571198163525,1.500275353462591,0.8176155405945089,0.7512479144654165
1276,GINGURTHY TANDA,1510195,0.2729693709507264,4.11893129,"Primary Health Centre, Gingurthy, Tandur",27,1.297636279689438,0.21035892354678604,-4.581009514039874,0.010140662543425022,0.7727030629049274
1277,GINGURTHY TANDA,1510195,1.1473912469322525,4.29055357,"Primary Health Centre, Gingurthy, Tandur",27,2.064117256808579,0.5558750323643357,0.8837284338005618,0.7075942479584354,0.6852608753067748
1278,GINGURTHY TANDA,1510195,2.0305237222261523,4.29055357,"Primary Health Centre, Gingurthy, Tandur",27,2.8986026634663533,0.700518131656551,3.1714267883013427,0.9597447443883474,0.5969476277773849
1279,Dharunivagu Tanda (Mini),1510277,1.8233483262616128,4.29055357,"Primary Health Centre, Gingurthy, Tandur",27,3.7560235047496517,0.48544646324920787,-0.23018106110745984,0.4427074739823563,0.6176651673738387
1280,INDUR II,1510085,1.0399268167214588,4.29055357,"Primary Health Centre, Gingurthy, Tandur",27,4.6236420546889105,0.22491507872389302,-4.350787039483717,0.012732452317555291,0.6960073183278541
1281,INDUR II,1510085,0.4957594271536809,4.29055357,"Primary Health Centre, Gingurthy, Tandur",27,5.496641941995323,0.09019314563060594,-6.481570645205754,0.0015290618871209802,0.7504240572846319
1282,S R PALLY TANDA,1510004,0.939563841689622,4.03312063,"Primary Health Centre, Peddemul, Peddemul",20,6.1497939843160845,0.15277972629421513,-5.491691291827746,0.004103956818453363,0.7060436158310378
1283,HANMAPUR,1510201,1.1176985545811793,4.29055357,"Primary Health Centre, Peddemul, Peddemul",20,5.317733155265613,0.21018327207231816,-4.58378764580746,0.010112814047151922,0.6882301445418821
1284,HANMAPUR,1510201,1.4372744542249725,4.29055357,"Primary Health Centre, Peddemul, Peddemul",20,4.505679102506688,0.3189917483083426,-2.862855411508417,0.05402059622392543,0.6562725545775028
1285,RUDRAM,1510057,1.200334797609679,4.29055357,"Primary Health Centre, Peddemul, Peddemul",20,3.726758954756415,0.3220854399712938,-2.8139250901775106,0.05657631241798991,0.6799665202390321
1286,PEDDEMUL TANDA,1510053,0.958079671393352,4.29055357,"Primary Health Centre, Peddemul, Peddemul",20,3.0068164570218143,0.31863590115583873,-2.8684835468928243,0.05373370602019616,0.7041920328606648
1287,PEDDEMUL TANDA,1510053,1.0469341368470697,4.03312063,"Primary Health Centre, Peddemul, Peddemul",20,2.3995318026199044,0.4363076728985152,-1.0073680156011033,0.26749525014532477,0.6953065863152931
1288,THIMSANPALLY,1510056,0.3335541587589473,3.77568674,"Primary Health Centre, Peddemul, Peddemul",20,2.0097845918561084,0.1659651288553755,-5.283148859522298,0.005050780775661869,0.7666445841241053
1289,ATHKUR TANDA,1510089,0.3782078411802148,4.29055357,"Primary Health Centre, Peddemul, Peddemul",20,1.971126613219604,0.1918739459168768,-4.873370871849932,0.007589501862172666,0.7621792158819786
1290,NARSAPUR,1510058,0.18453462458790612,4.20474195,"Primary Health Centre, Peddemul, Peddemul",20,2.301325106941235,0.08018624749337439,-6.639841344010074,0.0013055279965836092,0.7815465375412094
1291,NARSAPUR,1510058,0.8841260760453751,2.87467098,"Primary Health Centre, Peddemul, Peddemul",20,2.8760166224484593,0.30741340962511055,-3.045980264910312,0.04539133451989646,0.7115873923954625
1292,NARSAPUR,1510058,1.7589186852284469,4.29055357,"Primary Health Centre, Peddemul, Peddemul",20,3.5793114917812616,0.49141257732590143,-0.13582004822262062,0.46609708941862976,0.6241081314771554
1293,OGLAPUR,1510066,2.091652406923436,4.29055357,"Primary Health Centre, Nagasamander, Dharur",17,3.0065584850091027,0.6956965638129282,3.0951681013958185,0.9566929933840789,0.5908347593076564
1294,Allapur,1511111,1.6965131016173456,4.29055357,"Primary Health Centre, Nagasamander, Dharur",17,2.124215390581608,0.7986539920289544,4.723559225936054,0.9911947179408445,0.6303486898382655
1295,Nagasamunder -I,1511109,1.103798602670908,4.28887463,"Primary Health Centre, Nagasamander, Dharur",17,1.2448604483694157,0.8866846112082056,6.115865555290935,0.9977972984316782,0.6896201397329093
1296,Nagasamunder -I,1511109,0.28692436279993844,3.86149812,"Primary Health Centre, Nagasamander, Dharur",17,0.3892891853569219,0.7370468371395169,3.7491706269935654,0.9770040037869423,0.7713075637200062
1297,Nagasamundar III,1511203,0.6527063091253701,3.64193487,"Primary Health Centre, Nagasamander, Dharur",17,0.563852981615136,1.1575824379889188,10.400428839655163,0.9999695814901631,0.7436147018384864
1298,Nagasamundar III,1511203,1.436070900779081,4.28551722,"Primary Health Centre, Nagasamander, Dharur",17,1.4313642849763368,1.0032882026274828,7.960086576024541,0.9996509989537746,0.6568635715023663
1299,Nagasamundar III,1511203,2.294151539963612,2.18818235,"Primary Health Centre, Nagasamander, Dharur",17,2.3117559543473063,0.992384830089617,7.78763709495395,0.9995853400788838,0.5705848460036389
1300,Rudraram,1511105,2.670962028690153,0.4290553,"Primary Health Centre, Nagasamander, Dharur",17,3.1943836209662853,0.836143164258462,5.316493960055491,0.995114051681372,0.5329037971309847
1301,Thimmanagar,1511134,2.5888124821657206,4.07602596,"Primary Health Centre, Kotepally, Kotepally",21,3.85024688013962,0.6723757106380263,2.7263217637907666,0.9385620797660538,0.5411187517834279
1302,Kukinda,1511101,1.8462344938343875,4.29055357,"Primary Health Centre, Kotepally, Kotepally",21,4.3299459244449325,0.42638742516653055,-1.1642682377600098,0.23789258940450406,0.6153765506165613
1303,Kukinda,1511101,1.2734361978112307,4.29055357,"Primary Health Centre, Kotepally, Kotepally",21,4.923072052463378,0.25866698359087315,-3.816961522723562,0.021521181094988573,0.672656380218877
1304,Kukinda,1511101,1.1829037120572217,4.29055357,"Primary Health Centre, Kotepally, Kotepally",21,5.593662387528098,0.21147213222855235,-4.563402827775859,0.010318928360168416,0.6817096287942779
1305,Kukinda,1511101,1.6557389971697412,4.29055357,"Primary Health Centre, Dharur, Dharur",16,5.961053496839299,0.277759459472668,-3.5149918755585228,0.02888866339122966,0.6344261002830259
1306,Dharmapur,1511131,1.2270127261436927,4.29055357,"Primary Health Centre, Dharur, Dharur",16,6.330759386563888,0.1938176214290892,-4.842629389589595,0.007824583694387759,0.6772987273856308
1307,Dharmapur,1511131,0.5383022563980581,4.29055357,"Primary Health Centre, Dharur, Dharur",16,6.796158694858088,0.07920684030014377,-6.655331804566463,0.001285486390939293,0.7461697743601943
1308,Kondapur kalan,1511102,0.6728634152985924,4.29055357,"Primary Health Centre, Dharur, Dharur",16,7.339075966764968,0.09168230692060647,-6.458017832459133,0.0015654460101824433,0.7327136584701408
1309,R C Pally,1511126,1.096388067042941,4.29055357,"Primary Health Centre, Dharur, Dharur",16,7.943621298638151,0.13802119031415871,-5.725114653478797,0.0032523667377892147,0.6903611932957059
1310,R C Pally,1511126,1.593065028352228,4.29055357,"Area Hospital, Vikarabad, Vikarabad",1,7.736320333061003,0.20592025145912043,-4.651212260529749,0.009459677710308614,0.6406934971647772
1311,R C Pally,1511126,2.331970233108207,4.29055357,"Area Hospital, Vikarabad, Vikarabad",1,6.8857194216178526,0.33866762357277297,-2.551658626552478,0.0723151363467959,0.5668029766891793
1312,Laxminagar tanda,1511043,2.756385528577024,4.29055357,"Area Hospital, Vikarabad, Vikarabad",1,6.044865565740927,0.45598789561156605,-0.6961024707035981,0.3326769259804036,0.5243614471422977
1313,Laxminagar tanda,1511043,1.9942490370716976,4.29055357,"Area Hospital, Vikarabad, Vikarabad",1,5.218457333660873,0.38215298306802176,-1.8638872371882458,0.13425060585792953,0.6005750962928302
1314,Erravally,1511034,1.3609353460947615,4.29055357,"Area Hospital, Vikarabad, Vikarabad",1,4.414605321282873,0.3082801852146722,-3.0322712037821646,0.045989077242010186,0.6639064653905239
1315,Erravally,1511034,0.5213777458773863,4.29055357,"Area Hospital, Vikarabad, Vikarabad",1,3.64827564264154,0.14291073289075326,-5.647780867342627,0.003512946976905312,0.7478622254122614
1316,Erravally,1511034,0.5059451485641359,12.08735943,"Area Hospital, Vikarabad, Vikarabad",1,2.948850574558922,0.17157368126047323,-5.194443099129593,0.005516701926956316,0.7494054851435865
1317,Chencupally (Mini),1511232,0.8131636933526436,4.29055357,"Area Hospital, Vikarabad, Vikarabad",1,2.3761579458334467,0.34221786257033654,-2.49550747967749,0.07617372311835868,0.7186836306647357
1318,Venkteshwara Colony,1511190,0.10001224764815513,26.12161255,"Area Hospital, Vikarabad, Vikarabad",1,2.039904158884914,0.049027914969704,-7.132646506456045,0.0007979658221462071,0.7899987752351846
1319,Dathapur,1511057,0.5942019316783256,4.29055357,"Area Hospital, Vikarabad, Vikarabad",1,2.0593496334845365,0.28853863473047175,-3.3445067185007717,0.03407551001643888,0.7405798068321675
1320,Sreeramnagar Tanda (Mini),1511218,1.1900463630277232,4.29055357,"Area Hospital, Vikarabad, Vikarabad",1,2.4259619762021614,0.49054617290034297,-0.1495232389616272,0.4626886790896469,0.6809953636972277
1321,Sreeramnagar Tanda (Mini),1511218,1.1727438882993966,4.29055357,"Area Hospital, Vikarabad, Vikarabad",1,3.0156726116916786,0.38888302521722723,-1.7574438159272434,0.14711077293409822,0.6827256111700604
1322,Dhannaram,1511031,1.0691705767894175,4.29055357,"Area Hospital, Vikarabad, Vikarabad",1,3.7239630266907753,0.2871055832526658,-3.367172089498309,0.033337320757091816,0.6930829423210583
1323,Dhannaram,1511031,0.9127766793496976,4.29055357,"Area Hospital, Vikarabad, Vikarabad",1,4.495134582851226,0.2030588100369469,-4.6964692749676225,0.009044890029570289,0.7087223320650302
1324,Pathoor,1511030,1.349922858887883,4.29055357,"Primary Health Centre, Siddaloor, Vikarabad",10,4.0902568648899855,0.3300337615652878,-2.6882131666872087,0.06367246324749039,0.6650077141112117
1325,Peerampally,1511026,0.8444678453765598,3.94730902,"Primary Health Centre, Siddaloor, Vikarabad",10,3.2161229831832383,0.26257324418008626,-3.755179481506784,0.022861380442063425,0.7155532154623441
1326,Peerampally,1511026,0.9322849295188392,4.29055357,"Primary Health Centre, Siddaloor, Vikarabad",10,1.5043969112072677,0.619706755958896,1.8933011665944837,0.8691314694788151,0.7067715070481161
1327,Kotalaguda II,1511199,1.225261727766741,4.29055357,"Primary Health Centre, Siddaloor, Vikarabad",10,0.7548349252175859,1.6232181193968358,17.764997127850524,0.9999999807354101,0.7245165074782415
1328,Kotalaguda II,1511199,0.34810267805017353,4.20474195,"Primary Health Centre, Siddaloor, Vikarabad",10,0.6639149132722865,0.5243182086910115,0.38462067170201897,0.5949870675921034,0.7651897321949827
1329,Sidduloor-I,1511023,0.13652212426339042,4.1618371,"Primary Health Centre, Siddaloor, Vikarabad",10,1.3697572433483758,0.09966884637869237,-6.331701449127861,0.0017758450712369023,0.786347787573661
1330,Sidduloor-I,1511023,0.8462761878591697,4.29055357,"Primary Health Centre, Siddaloor, Vikarabad",10,2.2081939471005634,0.3832435955049873,-1.8466379367400874,0.13626812521440876,0.7153723812140831
1331,SANGAM KALAN I,1510001,2.089499260075982,5.10385513,"Primary Health Centre, Gingurthy, Tandur",27,8.715655505141433,0.23974091895249536,-4.116299183090761,0.01604316411526858,0.5910500739924018
1332,SANGAM KALAN I,1510001,2.2929361002608366,3.74191141,"Primary Health Centre, Gingurthy, Tandur",27,7.831254412655915,0.29279295237239056,-3.27721975136189,0.03636100771219276,0.5707063899739164
1333,MALKAPUR III,1510010,2.1544074863272686,5.33961344,"Primary Health Centre, Gingurthy, Tandur",27,6.946886682176173,0.31012561236314595,-3.003083633330667,0.04728675917778119,0.5845592513672732
1334,MALKAPUR III,1510010,1.2733872186518072,3.68987679,"Primary Health Centre, Gingurthy, Tandur",27,6.062551658428083,0.21004146280247532,-4.586030523862894,0.010090386267447344,0.6726612781348194
1335,MALKAPUR III,1510010,0.4076515524277885,9.08397102,"Primary Health Centre, Gingurthy, Tandur",27,5.1782554892448225,0.07872372332235753,-6.662972859829528,0.0012757138329263472,0.7592348447572212
1336,MALKAPUR I,1510008,0.35798976805903404,4.90599298,"Primary Health Centre, Gingurthy, Tandur",27,4.294049960004231,0.08336879435345027,-6.589505674693363,0.0013728320954020268,0.7642010231940967
1337,KOTABASPALLY I,1510012,0.26584152447421744,4.28887463,"Primary Health Centre, Gingurthy, Tandur",27,3.4099867153751657,0.07795969505557726,-6.675056852894239,0.0012604101966838305,0.7734158475525783
1338,KOTABASPALLY I,1510012,0.8584938156238309,4.03312063,"Primary Health Centre, Gingurthy, Tandur",27,2.526204539900606,0.33983543377592396,-2.5331883539076667,0.07356405701782842,0.714150618437617
1339,GINGURTHI II,1510007,1.598811066362012,4.29055357,"Primary Health Centre, Gingurthy, Tandur",27,1.6431953365659615,0.9729890480965543,7.480870309902259,0.9994365511032509,0.6401188933637988
1340,GINGURTHI II,1510007,0.71595675437435,4.29055357,"Primary Health Centre, Gingurthy, Tandur",27,0.7635978479218019,0.9376097068933454,6.92130500018507,0.9990144306421733,0.7284043245625651
1341,GINGURTHI II,1510007,0.183325457283254,3.13210464,"Primary Health Centre, Gingurthy, Tandur",27,0.17516968357366675,1.0465592763724858,8.6444687877465,0.9998239328092999,0.7824830316426333
1342,GINGURTHY TANDA,1510195,0.8823529586292529,4.29055357,"Primary Health Centre, Gingurthy, Tandur",27,1.021230829278737,0.8640093241725093,5.757229594825262,0.9968500996656624,0.7117647041370747
1343,GINGURTHY TANDA,1510195,1.4214772524307773,4.29055357,"Primary Health Centre, Gingurthy, Tandur",27,1.9025639597445896,0.7471376955030747,3.908769254143932,0.9803295109144723,0.6578522747569223
1344,Dharunivagu Tanda (Mini),1510277,2.1610224722510063,4.29055357,"Primary Health Centre, Gingurthy, Tandur",27,2.7859029310592907,0.7756991272590088,4.3605014193835165,0.9873890844609253,0.5838977527748994
1345,Dharunivagu Tanda (Mini),1510277,1.3038777808518702,4.29055357,"Primary Health Centre, Gingurthy, Tandur",27,3.6697860380029788,0.35530076340946937,-2.28858623097474,0.0920726662240557,0.6696122219148131
1346,Dharunivagu Tanda (Mini),1510277,0.5429791355325395,4.29055357,"Primary Health Centre, Gingurthy, Tandur",27,4.553900876212132,0.11923385033891683,-6.022258222422779,0.002418326570343846,0.7457020864467461
1347,S R PALLY TANDA,1510004,0.4040427927211163,4.29055357,"Primary Health Centre, Gingurthy, Tandur",27,5.4381450345081905,0.07429790675997605,-6.732972281278785,0.001189570977042048,0.7595957207278884
1348,S R PALLY TANDA,1510004,0.8613635998169281,4.1618371,"Primary Health Centre, Peddemul, Peddemul",20,5.923426510472357,0.14541644068582185,-5.608150192753324,0.0036544439533506383,0.7138636400183073
1349,HANMAPUR,1510201,0.19188752644428891,4.29055357,"Primary Health Centre, Peddemul, Peddemul",20,5.0541931128016255,0.03796600607884616,-7.30760342380008,0.0006699726810163141,0.7808112473555712
1350,HANMAPUR,1510201,0.9237779595294068,4.29055357,"Primary Health Centre, Peddemul, Peddemul",20,4.191343924780101,0.2204013739048801,-4.42217651563354,0.011865585317526533,0.7076222040470593
1351,INDUR I,1510084,1.0382542574510771,4.29055357,"Primary Health Centre, Peddemul, Peddemul",20,3.3398593864743336,0.3108676555832768,-2.9913473592742585,0.04781830488240015,0.6961745742548924
1352,INDUR I,1510084,0.2588507402112704,4.29055357,"Primary Health Centre, Peddemul, Peddemul",20,2.5113051174501373,0.10307418975600044,-6.2778419945192505,0.0018739295634368424,0.774114925978873
1353,PEDDEMUL TANDA,1510053,0.5438725064672717,4.29055357,"Primary Health Centre, Peddemul, Peddemul",20,1.7387673530101977,0.31279199343472025,-2.9609117245444123,0.04922331948440982,0.7456127493532729
1354,THIMSANPALLY,1510056,0.8191727052386404,4.29055357,"Primary Health Centre, Peddemul, Peddemul",20,1.1422412494696554,0.7171626008244613,3.434678370390587,0.9687709171901725,0.718082729476136
1355,SIDANAMADUGU TANDA,1510093,0.3575151836742516,4.29055357,"Primary Health Centre, Peddemul, Peddemul",20,1.0727600386354,0.33326668667582676,-2.6370807069169535,0.06678976191894882,0.7642484816325749
1356,PEDDEMUL II,1510052,0.40764749477696416,4.28719568,"Primary Health Centre, Peddemul, Peddemul",20,1.6005109532931203,0.2546983473860094,-3.879730106637386,0.020238348052876807,0.7592352505223037
1357,JANAGAM II,1510081,0.8608045932736461,4.29055357,"Primary Health Centre, Peddemul, Peddemul",20,2.3531138610910443,0.3658151046182379,-2.122289731524288,0.1069491789171534,0.7139195406726354
1358,JANAGAM II,1510081,1.6478418725126511,4.29055357,"Primary Health Centre, Peddemul, Peddemul",20,3.174484246511574,0.5190896361585214,0.3019247336483096,0.5749129663975779,0.635215812748735
